-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0006,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
-0.0018,-0.0005,0.0004,-0.0000,-0.0000,0.0012
